,year,name,project_title,category,fair_country,fair_state,fair_province,awards,project_abstract_link,won_awards,num_awards
107,2014,"Bingham, Beau (School: Centennial High School)",Reversing the Effects of Lead Toxicity on Selected Biological Models Using EDTA Chelation Therapy,Materials Science,United States of America,OK,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13354,False,0
108,2014,"Lillo, Timothy (School: Höhere Technische Bundeslehr- und Versuchsanstalt Villach)",Comparison of Evaporation Rates from Mine Lakes to the Transpiration Rates from Previous Plant Life,Embedded Systems,United States of America,FL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13355,False,0
109,2014,"Buxani, Namrata",Identification of Cold Tolerant Napiergrass Acessions Using Intergeneric Transferable Microsatellite Markers,Systems Software,United States of America,GA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13356,False,0
110,2014,"Buxani, Navin",Biomethane Production from the Anaerobic Digestion of Different Organic Substrates,Engineering Mechanics,United States of America,GA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13357,False,0
111,2014,"Jacobs, Lawrence (School: Nottingham High School)
                                        <br>
                                     Steele, Chelse-Amoy (School: Nottingham High School)",Enhancing Pancreatic Islet Function in an Obese Mouse Model,Mathematics,United States of America,GA,,"['Third Award of $1,000']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13358,True,1
112,2014,"Ban, Steven",Resveratrol Biosynthesis in Genetically Engineered Microorganisms,Robotics and Intelligent Machines,United States of America,UT,,['Fourth Award of $500'],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13359,True,1
113,2014,"Girouard, Katelyn (School: Lake Mary Preparatory School)",The Effect of Washings and Shelf Life on Biodiesel Efficiency,Engineering Mechanics,United States of America,LA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13360,False,0
114,2014,"Ni, Chengxun",Investigate the Cause and Control of Black Mold on Bamboo Chopsticks,Robotics and Intelligent Machines,China,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13361,False,0
115,2014,"Pai, Anusha (School: Lindblom Math and Science Academy)",An Iterative Model for Developing Network-on-Chip (NoC) Architectures,Embedded Systems,United States of America,OR,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13362,False,0
116,2014,"Sanchez, Andre (School: Advanced Technologies Academy)",Novel Iron-Catalyzed Hetero Diels-Alder Reaction directed towards Natural Product Synthesis,Earth and Environmental Sciences,United States of America,FL,,['Fourth Award of $500'],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13363,True,1
117,2014,"Erickson, Stacy (School: Coronado High School)",Organic Homemade Fertilizer: An Analysis of Organically Made Compost and Nutrient Water Compared to Store Bought Fertilizer,Physics and Astronomy,United States of America,MN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13364,False,0
118,2014,"Amaravati, Prajwal Shivanand",Patterns in Random Numbers,Materials Science,India,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13365,False,0
119,2014,"Malyan, Vasudev",Keratin Waste: An Effective Management,Robotics and Intelligent Machines,India,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13366,False,0
120,2014,"Spear, Stephanie",Rocks of the Rainbow: Asteroid Classification Using SDSS Filters,Microbiology,United States of America,HI,,['Fourth Award of $500'],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13367,True,1
121,2014,"Jana, Debapratim",Multi-layered Phytopigments: Promising Alternative Materials for Solar Cell Development,Energy: Physical,India,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13368,False,0
122,2014,"Ma, Xiwei (School: Brigida Alvarez Rodriguez Mathematics and Science High School)
                                        <br>
                                     Qiao, Zhongtian (School: Brigida Alvarez Rodriguez Mathematics and Science High School)",The Oldest Coast Redwoods from the Middle Jurassic of North China and Its Environmental Significance,Embedded Systems,China,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13369,False,0
123,2014,"Lei, Hin Chon
                                        <br>
                                     Wong, Soi Lam",Barrier-Free Acoustic Magnetic Socket Parts,Energy: Chemical,"China, Macao Special Administrative Region",,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13370,False,0
124,2014,"Chen, Jiayan (School: Escola Estadual 11 de Agosto)",Parking Space Search and Vehicle Guidance Technology in Parking Lots with Quadrotor Unmanned Aerial Vehicle,Energy: Chemical,China,,,['Fourth Award of $500'],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13371,True,1
125,2014,"Hakala, Branislav",Fabrication of Platinum Catalyst Nanoparticle Arrays,Robotics and Intelligent Machines,Slovakia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13372,False,0
126,2014,"Foy, Conor",To Design and Manufacture a Device to Maximize the Performance of Rowers,Energy: Chemical,Ireland,,,['Fourth Award of $500'],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13373,True,1
127,2014,"Dua, Daksh (School: Lyceum ""Vtoraya Shkola"")
                                        <br>
                                     Verma, Abhishek (School: Lyceum ""Vtoraya Shkola"")",Rubus ellipticus: An effective solution against Giardiasis.,Cellular and Molecular Biology,India,,,['Intel Foundation Cultural and Scientific Visit to China Award'],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13374,True,1
128,2014,"Hebbar, Deeksha.",Cashew Tree (Anacardium occidentale): An Effective Treatment for Cattle Dermatitis,Cellular and Molecular Biology,India,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13375,False,0
129,2014,"Chen, Pei-Ming (School: Dutchtown High School)
                                        <br>
                                     Chiu, Shao-Ting (School: Dutchtown High School)",The State of Parental Mitochondria Influences the Replicative Lifespan of Zygotes of Saccharomyces cerevisiae,Microbiology,Chinese Taipei,,,['Fourth Award of $500'],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13376,True,1
130,2014,"Konikoff, Marianne",A Novel Method for Quantitative Spectral Classification of R Coronae Borealis Stars,Microbiology,United States of America,LA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13377,False,0
131,2014,"Welch, William
                                        <br>
                                     Welch, Katherine","Stress Signals: Evaluating Cellular Signals in Cotton, Soybeans, and Corn by Colorimetric Means as an Inexpensive Method of Crop Monitoring",Physics and Astronomy,United States of America,AR,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13378,False,0
132,2014,"Fritsch, Connor",Effectiveness of Downspout-Mounted Hydroelectric Systems,Engineering Mechanics,United States of America,AR,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13379,False,0
133,2014,"Locknar, Brandon",The Secret Formula,Materials Science,United States of America,AR,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13380,False,0
134,2014,"Pandya, Dhaivat",Panthera: Caching and Cache-based Scheduling in Distributed Computing Systems,Embedded Systems,United States of America,WI,,"['Third Award of $1,000']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13381,True,1
135,2014,"Torres, Isabel","Is There Gliosis in the Autistic Brain?, Year Two",Mathematics,United States of America,FL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13382,False,0
136,2014,"Fox, Johnathan (School: Toth Arpad High School)",Can Woody Fiber from the Invasive Exotic Tree Brazilian Pepper (Schnius terebinthifolious) Be Utilized as a Filtration Medium to Remove Phosphate from Waste Waters?,Materials Science,United States of America,FL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13383,False,0
137,2014,"Qi, Luqing (School: Daedeok Software Meister High School)",Absorption and Mechanism of Peperomia (Peperomia tetraphylla) to Automobile Exhaust,Materials Science,China,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13384,False,0
138,2014,"Evans, Paris",What Is the Effect of Canopy Cover on Salvinia molesta and Salvinia minima?,Engineering Mechanics,United States of America,LA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13385,False,0
139,2014,"Fu, Tong (School: Nankai Xiangyu Middle School)","The ""Wisdom"" of the Ancient Insects",Embedded Systems,China,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13386,False,0
140,2014,"Yang, Donglin","Anti-Rain Storm Traffic Risk Detecting, Revealing &amp; Wireless Messaging System",Energy: Chemical,China,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13387,False,0
141,2014,"Shen, Yu-Hsuan (School: The Workers' Children High School)",Synthesis and Applications of Reusable Solid Acid Catalysts for Biofuels Production,Plant Sciences,Chinese Taipei,,,['Fourth Award of $500'],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13388,True,1
142,2014,"Kuan, Yuan-Hung (School: Dutchtown High School)
                                        <br>
                                     Yen, Hung-Kuan (School: Dutchtown High School)",Design of an Optimum Switch Block for FPGA,Embedded Systems,Chinese Taipei,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13389,False,0
143,2014,"Wan, Ruomeng (School: Brigida Alvarez Rodriguez Mathematics and Science High School)","Algae's Photoinhibition Sheds Light on Why Land Plants Evolved To Be Green, Not Black",Physics and Astronomy,China,,,"['First Award of $5,000']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13390,True,1
144,2014,"Hurulihal, Arjun",A Novel Metal Complex as Anti-Cancer Drug,Computational Biology and Bioinformatics,India,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13391,False,0
145,2014,"Zhang, Xidian",Why Did Water Strider Mysteriously Disappear from Rural Ponds?,Engineering Mechanics,China,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13392,False,0
146,2014,"Ondra, Daniel",Study of Binding Modes of Synthetic Coumarin Derivates with DNA and Albumin,Chemistry,Slovakia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13393,False,0
147,2014,"Barron, Aaron (School: Nottingham High School)
                                        <br>
                                     Brockington, Crystal (School: Nottingham High School)",Optimizing Solar Energy Using CuInS2 and TiO2 Nanoparticles,Energy: Physical,United States of America,GA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13394,False,0
148,2014,,The TAWA Method: Demonstration of the Alternative Method (Arithmetic Algorithm) to the Fundamental Formulas for the Solution of Problems and Definition of Concepts of Uniformly Accelerated Linear Motion (UALM),Physics and Astronomy,Peru,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13395,False,0
149,2014,"Didier, Hope (School: Saad National School)","The Effects of Miraculin on Blood Glucose Levels  as Compared to Sucrose, Saccharin, and Aspartame",Mathematics,United States of America,GA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=13396,False,0
